-26.800641879578,-35.0798634740345,-14.8624924260327,-22.5654886460239,-3.51335584002664,-11.6007321473627,11.7409502345957,-10.4883219190508,-8.91322209001431,4.45912833739027,-16.7409336227604,1.88479362843775,2.82199485172995,-0.158858290901419,12.8667445012396,0.919817629305263
-27.5106308317556,-33.9541871100911,-20.0223399303803,-22.1183155803295,-3.38663578508619,-8.28768953230863,15.581951893364,-13.0472789623968,-2.63080081399932,4.31823869177675,-4.2024113062503,7.57304759413586,-4.68337406574065,8.41484087387084,11.1019107616299,-2.6573115098287
-20.3018182747859,-32.5438183519406,-5.9945157672053,-17.3340132532048,-3.69120185334189,4.77743219422874,-0.0221155076275943,-7.08757225454063,-4.40577926593891,-7.01922021920826,2.49546601528125,7.81227181274841,-7.78244189393065,-11.8535199189082,10.509519364899,6.98668710371127
-29.8409139569288,-16.4823058092348,6.59543963012931,-16.7427650439229,10.7823573253462,-9.15796725334294,10.237152778032,-9.6817143420727,-4.37874050665011,-5.94257003253511,3.55627271413168,6.80007886072607,1.05390030506368,-3.97817398022764,0.435352215731455,3.43014320135952
-15.3214423204263,-32.1274691345083,-19.7276172048133,-8.60610270713886,12.3011700310805,8.55926489544731,1.79655867835339,4.57659002924135,-2.14915272524288,13.3253009473851,-4.77624731161464,-4.02832063140146,-1.40619762491419,-1.03281787026559,10.776377041747,1.22185092081569
-9.78713562361739,-29.2588704969996,15.3797816260471,-10.5431874806662,16.0799716219939,3.10753858149723,2.78428862638578,-15.9882023111629,-16.9672691346118,7.97029948766528,7.14157044951464,2.34763436005082,-7.38938503765288,-1.88298502425226,6.6199541786549,-2.88361827558112
-14.083300422374,-24.1248481683711,13.4657262529425,-8.17224995039465,20.9194721264515,7.23806036899687,-2.09849173140111,-14.4605280261778,-13.1688323469657,11.4455154072793,5.97798701639662,-2.16750505602445,-9.22900629791114,-1.63556469312139,9.97804277353031,0.264139766746724
-25.3790025279081,-11.1514254166055,-17.2226157224821,-19.5671224434661,-0.883515930972538,9.05256170654289,0.962395363305255,13.7733630817105,3.55704354549205,1.15533844452927,-0.872826556787126,-2.65422919202522,7.38109834220796,0.460498049704991,18.1800137556411,15.9753944017707
-20.9799419913881,10.9907048988577,-7.22475393702337,-21.4464888138497,21.6400041730759,-1.91338973562698,7.29138034432976,4.75700490710071,-5.74469866407832,-7.0950063996834,-2.03359373435352,5.54476938301923,-0.618836887316221,-1.05993710404959,4.49110751534843,-1.01692315336569
10.6821631412441,-5.0200212260632,-25.1308374825943,-16.6990446478209,11.0414250845718,13.6390868591193,3.43155646556887,15.7859886218296,-1.39373808375046,2.10940079786169,1.76697083038574,5.3515530214784,-6.12144163221914,-2.28866052803111,19.1032028668407,1.53016563248081
